tube,top,bottom,length,Na (ppb),NH4 (ppb),K (ppb),Mg (ppb),Ca (ppb),Cl (ppb),NO3 (ppb),SO4 (ppb)
3,48.39583333,48.41666667,0.020833333,22.15,22.15,2.82,1.57,2.01,40.65,80.06,66.99
3,48.41666667,48.4375,0.020833333,115.9,115.9,3.99,15.1,6.97,177.31,39.93,117.71
3,48.4375,48.45833333,0.020833333,209.65,209.65,5.16,28.62,11.93,310.1,39.44,135.83
3,48.45833333,48.47916667,0.020833333,74.96,74.96,4.7,11.45,4.69,141.7,48.32,59.95
3,48.47916667,48.5,0.020833333,67.08,67.08,3.7,9.47,3.8,125.28,53.61,64.4
3,48.5,48.52083333,0.020833333,112.75,112.75,3.93,14.72,9.06,171.88,47.25,103.5
3,48.52083333,48.54166667,0.020833333,62.4,62.4,3.96,8.71,4.41,121.53,52.91,63.02
3,48.54166667,48.5625,0.020833333,88.84,88.84,5.79,10.24,4.3,146.52,46.27,85.33
3,48.5625,48.58333333,0.020833333,100.04,100.04,4.59,13.9,5.64,153.35,49.51,94.99
3,48.58333333,48.60416667,0.020833333,71.62,71.62,3.74,10.48,4.7,102.88,59.47,85.75
3,48.60416667,48.625,0.020833333,41.83,41.83,3.56,5.5,5.55,69.09,64.83,81.18
3,48.625,48.64583333,0.020833333,19.14,19.14,1.82,3.48,2.52,36.01,66.32,70.73
3,48.64583333,48.66666667,0.020833333,9.58,9.58,1.6,2.34,1.4,27.05,57.26,80.48
3,48.66666667,48.6875,0.020833333,10.54,10.54,1.4,2.22,3.06,20.45,58.74,81.18
3,48.6875,48.70833333,0.020833333,11.49,11.49,1.2,2.1,4.71,18.2,62.31,64.05
3,48.70833333,48.72916667,0.020833333,21.82,21.82,1.96,2.93,2.25,36.73,70.79,58.02
3,48.72916667,48.75,0.020833333,33.35,33.35,2.07,5.8,2.57,64.51,72.73,54.33
3,48.75,48.77083333,0.020833333,31.03,31.03,2.26,5.59,2.34,69.37,71.56,58.24
3,48.77083333,48.79166667,0.020833333,37.97,37.97,2.95,10.68,2.38,90.91,71.29,58.06
3,48.79166667,48.8125,0.020833333,38.52,38.52,4.2,18.42,3.33,93.05,81.35,62.82
3,48.8125,48.83333333,0.020833333,39.02,39.02,2.82,29.97,2.74,145,58.17,68.93
3,48.83333333,48.85416667,0.020833333,53.52,53.52,8.92,44.66,5.26,234.96,42.09,61.78
3,48.85416667,48.875,0.020833333,582.66,582.66,21.63,37.49,23.96,916.76,77.2,117.84
3,48.875,48.89583333,0.020833333,941.63,941.63,19.88,29.3,42.08,1358.93,107.79,136.32
3,48.89583333,48.91666667,0.020833333,305.54,305.54,21.7,40.4,18.49,557.79,57.27,71.95
3,48.91666667,48.9375,0.020833333,6.86,6.86,3.8,35.77,4.9,181.86,43.46,41.4
3,48.9375,48.95833333,0.020833333,3.92,3.92,2.14,25.58,2.54,65.99,86.49,68.06
3,48.95833333,48.97916667,0.020833333,15.09,15.09,0.78,11.93,3.79,36.01,87.19,57.54
3,48.97916667,49,0.020833333,9.36,9.36,0.2,2.3,1.73,31.13,70.97,75.46
3,49,49.02173913,0.02173913,132.21,132.21,5.93,7.33,10.5,201.61,47.09,51.33
3,49.02173913,49.04347826,0.02173913,35.28,35.28,1.4,8.91,3.81,96.7,43.75,25.16
3,49.04347826,49.06521739,0.02173913,36.84,36.84,1.98,7.7,6.22,58.82,62.39,23.33
3,49.06521739,49.08695652,0.02173913,61.1,61.1,0.84,13.34,3.87,89.95,52.66,45.02
3,49.08695652,49.10869565,0.02173913,32.12,32.12,0.74,5.09,4.07,57.08,57.96,34.62
3,49.10869565,49.13043478,0.02173913,12.03,12.03,0,1.36,1.52,28.37,72.06,41
3,49.13043478,49.15217391,0.02173913,14.39,14.39,0.28,1.6,1.19,31.14,73.81,66.66
3,49.15217391,49.17391304,0.02173913,19.59,19.59,0.43,2.85,0.9,35.05,81.65,65.23
3,49.17391304,49.19565217,0.02173913,38.16,38.16,0.86,4.65,1.67,50.19,91.59,68.59
3,49.19565217,49.2173913,0.02173913,47.55,47.55,1.5,5.27,2.38,46.38,105.58,68.51
3,49.2173913,49.23913043,0.02173913,53.03,53.03,1.85,6.87,3.69,82.39,86.06,49.41
3,49.23913043,49.26086957,0.02173913,79.63,79.63,1.98,9.28,4.27,129.88,63.37,46.08
3,49.26086957,49.2826087,0.02173913,23.03,23.03,0.41,3.63,2.35,55.21,69.54,24.78
3,49.2826087,49.30434783,0.02173913,25.85,25.85,0.55,3.24,3.21,40.05,65.65,27.8
3,49.30434783,49.32608696,0.02173913,31.4,31.4,0.22,3.31,6.72,51.86,42.36,22.16
3,49.32608696,49.34782609,0.02173913,30.95,30.95,0.14,3.62,2.38,50.73,30.42,20.34
3,49.34782609,49.36956522,0.02173913,26.12,26.12,0.11,3.32,1.62,40.94,29.26,23.17
3,49.36956522,49.39130435,0.02173913,23.12,23.12,0.36,2.46,1.28,35.63,34.49,44.01
3,49.39130435,49.41304348,0.02173913,15.9,15.9,0.1,1.7,0.57,28,36.56,49.47
3,49.41304348,49.43478261,0.02173913,19.75,19.75,1.8,1.79,1.17,31.2,43.04,59.46
3,49.43478261,49.45652174,0.02173913,12.07,12.07,0.06,1.06,0.94,24.42,51.29,63.12
3,49.45652174,49.47826087,0.02173913,58.21,58.21,1.87,10.03,1.91,96.67,42.33,84.15
3,49.47826087,49.5,0.02173913,161.21,161.21,4,12.06,7.62,212.61,44.26,66.09
3,49.5,49.52173913,0.02173913,98.78,98.78,2.86,10.58,7.83,153.92,41.12,36.74
3,49.52173913,49.54347826,0.02173913,39.14,39.14,1.08,6.69,3.72,70.8,53.9,16.59
3,49.54347826,49.56521739,0.02173913,54.55,54.55,0.88,9.04,2.4,88.75,53.88,24.49
3,49.56521739,49.58695652,0.02173913,84.37,84.37,1.9,11.37,3.11,140.73,45.09,34.67
3,49.58695652,49.60869565,0.02173913,112.05,112.05,2.61,11.35,4.87,178.06,37.9,35.41
3,49.60869565,49.63043478,0.02173913,124.68,124.68,2.52,6.63,5.36,193.73,39.91,27.54
3,49.63043478,49.65217391,0.02173913,57.37,57.37,1.31,20.47,3.33,108.84,47.73,68.12
3,49.65217391,49.67391304,0.02173913,14.35,14.35,0.37,4.57,1.42,39.91,62.06,58.18
3,49.67391304,49.69565217,0.02173913,34.5,34.5,0.87,15.98,2.44,81.57,50.06,72.24
3,49.69565217,49.7173913,0.02173913,64.96,64.96,1.86,19.53,2.84,167.01,36.61,51.14
3,49.7173913,49.73913043,0.02173913,188.07,188.07,5.33,17.41,9.61,304.16,41.82,48.5
3,49.73913043,49.76086957,0.02173913,204.73,204.73,6.61,15.33,12.66,329.64,42.2,41.39
3,49.76086957,49.7826087,0.02173913,134.82,134.82,4.22,18.29,8.96,247.53,38.35,36.39
3,49.7826087,49.80434783,0.02173913,84.58,84.58,2.11,18.2,5.25,182.6,38.62,29.2
3,49.80434783,49.82608696,0.02173913,101.64,101.64,2.72,15.97,4.11,182.37,43.79,34.31
3,49.82608696,49.84782609,0.02173913,219.84,219.84,4.39,17.2,9.96,326.51,61.37,54.26
3,49.84782609,49.86956522,0.02173913,77.41,77.41,2.7,10.37,4,147.98,51.64,23.97
3,49.86956522,49.89130435,0.02173913,12.18,12.18,0,10.17,1.26,40.35,72.71,26.66
3,49.89130435,49.91304348,0.02173913,16.64,16.64,0.35,7.71,1.19,32.76,80.55,49.12
3,49.91304348,49.93478261,0.02173913,9.51,9.51,0.11,1.59,0.39,25.47,77.35,56.75
3,49.93478261,49.95652174,0.02173913,41.79,41.79,1.45,7.5,1.13,80.26,64.65,69.24
3,49.95652174,49.97826087,0.02173913,123.87,123.87,2.69,19.78,5.93,197.16,46.83,85.84
3,49.97826087,50,0.02173913,84.43,84.43,2.53,11.36,4.44,153.45,45.97,41.68
3,50,50.02222222,0.022222222,36.14,36.14,2.25,10.32,4.73,66.94,59.96,40.05
3,50.02222222,50.04444444,0.022222222,34.98,34.98,0.76,6.46,2.41,58.98,44.72,49.85
3,50.04444444,50.06666667,0.022222222,19.18,19.18,0.21,2.9,1.28,32.32,43.23,42.85
3,50.06666667,50.08888889,0.022222222,21.32,21.32,0.05,2.67,0.88,35.02,51.21,35.71
3,50.08888889,50.11111111,0.022222222,28.68,28.68,0.47,3.54,0.94,47.8,59.18,56.78
3,50.11111111,50.13333333,0.022222222,72.54,72.54,1.77,8.7,2.21,109.86,60.99,91.34
3,50.13333333,50.15555556,0.022222222,60.9,60.9,2.17,8.31,3.15,108.06,77.62,59.82
3,50.15555556,50.17777778,0.022222222,86.95,86.95,1.87,10.92,3.43,145.73,76.79,48.66
3,50.17777778,50.2,0.022222222,63.54,63.54,1.27,9.88,2.82,109.7,92.87,41.2
3,50.2,50.22222222,0.022222222,12.04,12.04,0.33,2.47,1.15,57.16,103.37,24.23
3,50.22222222,50.24444444,0.022222222,47.37,47.37,0.41,4.97,1.68,88.09,98.2,35.54
3,50.24444444,50.26666667,0.022222222,46.67,46.67,0.57,6.85,2.13,80.96,84.32,39.42
3,50.26666667,50.28888889,0.022222222,6.11,6.11,0.17,1.23,2.06,20.5,91.13,28.22
3,50.28888889,50.31111111,0.022222222,6.28,6.28,0,0.2,0.4,16.59,70.76,31.71
3,50.31111111,50.33333333,0.022222222,18.75,18.75,0,2.13,0.55,36.77,52.27,40.67
3,50.33333333,50.35555556,0.022222222,21.4,21.4,0,2.32,0.59,37.42,45.95,63.58
3,50.35555556,50.37777778,0.022222222,15.04,15.04,0.06,1.97,0.62,29.64,53.38,79.67
3,50.37777778,50.4,0.022222222,15.31,15.31,0.56,2.24,1.75,32.45,51.6,60.28
3,50.4,50.42222222,0.022222222,42.08,42.08,0.66,7.46,2.38,70.56,46.3,38.68
3,50.42222222,50.44444444,0.022222222,41.07,41.07,0.77,4.69,2.14,69.4,37.83,29.69
3,50.44444444,50.46666667,0.022222222,20.12,20.12,0.33,4.45,1.04,38.82,41.55,25.55
3,50.46666667,50.48888889,0.022222222,52.33,52.33,0.98,6.16,5.03,98.84,25.45,28.74
3,50.48888889,50.51111111,0.022222222,72.98,72.98,1.36,5.1,5.77,110.16,24.79,25.62
3,50.51111111,50.53333333,0.022222222,29.02,29.02,0.23,6.11,2.54,44.1,45.34,28.96
3,50.53333333,50.55555556,0.022222222,23.2,23.2,0.19,2.69,2.42,37.33,39.73,56.7
3,50.55555556,50.57777778,0.022222222,30.71,30.71,0.66,3.14,3.46,77.41,24.82,82.3
3,50.57777778,50.6,0.022222222,34.1,34.1,0.52,4,6.19,62.12,34.99,98.53
3,50.6,50.62222222,0.022222222,27.75,27.75,9.9,2.17,8.87,35.78,65.29,61.21
3,50.62222222,50.64444444,0.022222222,33.5,33.5,1.39,2.86,4.34,61.11,61.64,33.07
3,50.64444444,50.66666667,0.022222222,129.79,129.79,3.55,22.19,5.4,202.33,41.04,77.07
3,50.66666667,50.68888889,0.022222222,105.99,105.99,3.58,13.9,5.47,192.37,41.04,43.26
3,50.68888889,50.71111111,0.022222222,107.47,107.47,2.68,11.22,5.46,182.56,45.98,35.48
3,50.71111111,50.73333333,0.022222222,70.96,70.96,2.38,10.71,3.9,126.74,48.21,28.16
3,50.73333333,50.75555556,0.022222222,83.91,83.91,2.29,11.55,4.55,135.59,47.43,31.81
3,50.75555556,50.77777778,0.022222222,112.23,112.23,2.75,8,20.32,177.15,41.04,37.25
3,50.77777778,50.8,0.022222222,65.45,65.45,3.06,10.36,9.6,112.88,37.02,35.72
3,50.8,50.82222222,0.022222222,13.67,13.67,1.71,8.45,5.99,27.71,56.64,24.11
3,50.82222222,50.84444444,0.022222222,8.3,8.3,0.14,2.69,2.11,12.54,60.54,20.97
3,50.84444444,50.86666667,0.022222222,15.16,15.16,0.26,1.03,2.3,23.03,56.67,33
3,50.86666667,50.88888889,0.022222222,11.24,11.24,0.34,0.39,0.99,21.62,64.32,30.66
3,50.88888889,50.91111111,0.022222222,14.99,14.99,0.93,8.65,0.85,59.91,54.05,30.57
3,50.91111111,50.93333333,0.022222222,162.85,162.85,5.13,51.34,5.53,282.97,28.25,150.72
3,50.93333333,50.95555556,0.022222222,227.08,227.08,10.72,38.24,7.82,398.94,25.93,80.33
3,50.95555556,50.97777778,0.022222222,414.73,414.73,14.17,17.51,19.09,624.7,30.1,53.35
3,50.97777778,51,0.022222222,284,284,26.29,20.98,38.21,466.31,29.09,36.9
3,51,51.02040816,0.020408163,60.26,60.26,1.91,15.26,7.86,147.24,36.35,23.43
3,51.02040816,51.04081633,0.020408163,33.73,33.73,0.81,8.87,4.75,63.13,56.14,17.7
3,51.04081633,51.06122449,0.020408163,88.75,88.75,2.14,8.98,4.91,123.15,43.32,29.57
3,51.06122449,51.08163265,0.020408163,25.61,25.61,0.97,6.44,2.72,43.92,40.11,20.25
3,51.08163265,51.10204082,0.020408163,44.14,44.14,1.99,6.8,4.79,67.44,33.22,34.19
3,51.10204082,51.12244898,0.020408163,21.03,21.03,0.7,2.59,3.48,36.86,39.9,33.18
3,51.12244898,51.14285714,0.020408163,10.46,10.46,0.54,0.45,1.69,16.81,49.16,50.45
3,51.14285714,51.16326531,0.020408163,32.75,32.75,1.58,3.09,6.21,52.95,41.35,70.27
3,51.16326531,51.18367347,0.020408163,46.51,46.51,2.5,7.98,2.7,89,35.45,60.24
3,51.18367347,51.20408163,0.020408163,76.37,76.37,5.43,9.92,13.2,124.21,37.26,42.09
3,51.20408163,51.2244898,0.020408163,41.36,41.36,1.7,6.44,5.64,79.68,35.15,26.34
3,51.2244898,51.24489796,0.020408163,55.89,55.89,1.92,7.47,6.85,95.4,28.79,31.81
3,51.24489796,51.26530612,0.020408163,39.4,39.4,1.38,5.76,4.32,71.48,26.62,24.95
3,51.26530612,51.28571429,0.020408163,23.23,23.23,1.34,3.65,4.94,41.61,33.85,19.53
3,51.28571429,51.30612245,0.020408163,27.16,27.16,1.19,3.37,4.69,44.2,32.23,23.02
3,51.30612245,51.32653061,0.020408163,26.7,26.7,1.1,4.29,4.09,49.61,32.22,28.62
3,51.32653061,51.34693878,0.020408163,24.46,24.46,2.52,2.5,3.01,40.51,38.61,21.06
3,51.34693878,51.36734694,0.020408163,51.64,51.64,1.58,6.82,4.31,78.71,33.87,38.02
3,51.36734694,51.3877551,0.020408163,18.86,18.86,1.63,2.06,3.46,32.33,46.1,30.12
3,51.3877551,51.40816327,0.020408163,10.48,10.48,0.99,0.81,2.52,27.4,53.13,35.55
3,51.40816327,51.42857143,0.020408163,45.78,45.78,1.82,5.12,4.9,74.85,45.48,68.75
3,51.42857143,51.44897959,0.020408163,30.34,30.34,2.88,3.51,10.13,52.91,55.27,77.72
3,51.44897959,51.46938776,0.020408163,48.58,48.58,2.14,5.99,5.19,84.38,53.99,70.92
3,51.46938776,51.48979592,0.020408163,56.77,56.77,2.36,8.53,5.7,97.86,56.37,53.8
3,51.48979592,51.51020408,0.020408163,22.02,22.02,2.02,5.82,4.51,58.97,65.79,29.42
3,51.51020408,51.53061224,0.020408163,113.24,113.24,2.84,9.31,6.45,163.6,45.18,41.83
3,51.53061224,51.55102041,0.020408163,50.38,50.38,2.3,8.76,4.48,90.1,37.94,33.06
3,51.55102041,51.57142857,0.020408163,29.26,29.26,1.21,4.41,2.79,44.26,41.37,22.89
3,51.57142857,51.59183673,0.020408163,10.75,10.75,0.7,1.95,23.52,18.02,35.63,13.11
3,51.59183673,51.6122449,0.020408163,8.84,8.84,0.77,1.95,5.38,19.52,29.22,13.76
3,51.6122449,51.63265306,0.020408163,63.14,63.14,2.32,4.12,10.84,96.03,19.14,24.66
3,51.63265306,51.65306122,0.020408163,44.15,44.15,1.71,6.85,5.89,71.77,29.31,29.47
3,51.65306122,51.67346939,0.020408163,46.22,46.22,2.18,7.48,5.22,76.15,36.6,33.27
3,51.67346939,51.69387755,0.020408163,47.16,47.16,2.31,4.79,6.5,75.31,37.38,33.66
3,51.69387755,51.71428571,0.020408163,44.92,44.92,2.35,4.82,7.15,68.29,48.59,44.72
3,51.71428571,51.73469388,0.020408163,44.05,44.05,1.74,4.29,6.81,61.99,52.18,51.54
3,51.73469388,51.75510204,0.020408163,31.05,31.05,1.58,2.87,4.1,51.66,54.76,52.39
3,51.75510204,51.7755102,0.020408163,39.69,39.69,1.23,4.55,4.68,57.03,53.82,71.39
3,51.7755102,51.79591837,0.020408163,22.85,22.85,1.51,2.44,4.55,39.49,60.84,51.77
3,51.79591837,51.81632653,0.020408163,40.26,40.26,1.65,4.8,4.93,65.81,53.97,46.56
3,51.81632653,51.83673469,0.020408163,50.03,50.03,2.8,26.12,6.88,114.55,38.44,81.15
3,51.83673469,51.85714286,0.020408163,129.13,129.13,4.27,11.06,7.22,210.58,28.87,40.34
3,51.85714286,51.87755102,0.020408163,91.96,91.96,3.76,9.21,7.58,178.55,24.9,27.89
3,51.87755102,51.89795918,0.020408163,70.62,70.62,3.32,9.01,4.92,151.96,25.31,23.73
3,51.89795918,51.91836735,0.020408163,103.21,103.21,3.48,8.71,5.32,168.08,31.34,27.51
3,51.91836735,51.93877551,0.020408163,78.39,78.39,3.02,7.99,6.52,129.5,34.67,24.32
3,51.93877551,51.95918367,0.020408163,36.02,36.02,2.18,9.86,9.65,72.45,37.52,28.64
3,51.95918367,51.97959184,0.020408163,35.41,35.41,2.15,8.21,14.35,59.18,41.57,23.56
3,51.97959184,52,0.020408163,39.12,39.12,2.55,7.53,12.88,64.42,35.6,25.26
3,52,52.03333333,0.033333333,262.05,262.05,11.66,6.5,13.99,371.5,29.48,25.27
3,52.03333333,52.06666667,0.033333333,70.22,70.22,3.6,6.91,6.91,106.43,27.09,37.25
3,52.06666667,52.1,0.033333333,99.38,99.38,4.87,13.6,10.58,146.47,34.71,57.61
3,52.1,52.13333333,0.033333333,11.72,11.72,1.56,1.96,3.7,25.82,51.76,37.13
3,52.13333333,52.16666667,0.033333333,40.22,40.22,1.82,4.91,4.93,59.13,40.52,53.93
3,52.16666667,52.2,0.033333333,42.6,42.6,3.47,4.47,9.18,64.61,40.42,43.34
3,52.2,52.23333333,0.033333333,42.4,42.4,2.12,4.44,7.77,68.13,41.9,39.26
3,52.23333333,52.26666667,0.033333333,47.41,47.41,2.13,4.57,6.97,73.93,37.35,38.28
3,52.26666667,52.3,0.033333333,48.21,48.21,2.97,4.2,5.72,70.94,34.82,35.95
3,52.3,52.33333333,0.033333333,46.96,46.96,2.2,4.49,6.68,66.17,33.69,34.93
3,52.33333333,52.36666667,0.033333333,45.44,45.44,1.79,3.58,3.8,64.45,30.18,30.87
3,52.36666667,52.4,0.033333333,43.28,43.28,1.83,4.1,5.29,63.12,31.12,28.19
3,52.4,52.43333333,0.033333333,44.27,44.27,3.13,4.01,5.56,62.28,31.21,34.07
3,52.43333333,52.46666667,0.033333333,25.3,25.3,5.6,2.37,11.08,41.72,42.06,43.61
3,52.46666667,52.5,0.033333333,148.21,148.21,4.62,18.36,13.39,215.88,33.73,92.22
3,52.5,52.53333333,0.033333333,69.55,69.55,3.8,11.86,8.19,116.7,48.11,37.17
3,52.53333333,52.56666667,0.033333333,79.3,79.3,3.77,12.14,13.97,137.75,44.83,33.55
3,52.56666667,52.6,0.033333333,158.8,158.8,6.34,11.27,13.48,239.18,32.85,35.1
3,52.6,52.63333333,0.033333333,79.22,79.22,5.11,10.46,15.65,143.18,31.33,26.07
3,52.63333333,52.66666667,0.033333333,28.32,28.32,1.98,7.25,9.83,57.72,43.26,20.27
3,52.66666667,52.7,0.033333333,38.47,38.47,2.69,4.55,9.6,58.1,33.21,15.83
3,52.7,52.73333333,0.033333333,256.66,256.66,19.34,5.41,15.86,1053.53,39.51,29.79
3,52.73333333,52.76666667,0.033333333,59.2,59.2,5.02,13.06,17.52,100.31,36.92,69.95
3,52.76666667,52.8,0.033333333,123.22,123.22,4.75,13.59,12.53,202.33,23.02,34.05
3,52.8,52.83333333,0.033333333,76.1,76.1,2.97,10.63,6.17,130.73,32.51,20.52
3,52.83333333,52.86666667,0.033333333,27.15,27.15,1.75,7.87,16.76,54.25,51.14,16.99
3,52.86666667,52.9,0.033333333,33.04,33.04,2.73,5.16,5.7,53.76,74.32,28.29
3,52.9,52.93333333,0.033333333,61.88,61.88,2.78,9.03,4.59,87.64,78.15,71.17
3,52.93333333,52.96666667,0.033333333,91.39,91.39,7.41,12.15,6.14,134.41,81.07,59.77
3,52.96666667,53,0.033333333,46.44,46.44,3.86,8.72,8.46,89.65,70.31,31.3
3,53,53.025,0.025,112.42,112.42,5.26,8.83,22,165.9,49.66,33.38
3,53.025,53.05,0.025,137.78,137.78,3.6,10.69,11.95,198.3,43.72,38.8
3,53.05,53.075,0.025,17.33,17.33,1.49,7.67,4.62,43.63,54.54,25.91
3,53.075,53.1,0.025,18.05,18.05,1.08,3.24,2.94,33.91,47.73,28.5
3,53.1,53.125,0.025,17.77,17.77,1.21,1.53,2.4,41.63,45.77,41.79
3,53.125,53.15,0.025,20.2,20.2,1.34,1.17,2.02,29.89,60.12,51.92
3,53.15,53.175,0.025,12.81,12.81,1.18,0.67,2.87,24.38,67.81,55.56
3,53.175,53.2,0.025,27.75,27.75,2.12,2.94,4.79,55.81,56.06,68.45
3,53.2,53.225,0.025,48.8,48.8,1.85,11.37,5.99,76.19,55.68,66.1
3,53.225,53.25,0.025,45.87,45.87,2.35,18.15,3.44,92.66,50.32,55.85
3,53.25,53.275,0.025,156.48,156.48,5.55,19.76,7.48,261.27,37.39,58.99
3,53.275,53.3,0.025,181.48,181.48,7,15.51,9.69,292.22,31.48,32.2
3,53.3,53.325,0.025,155.53,155.53,4.97,13.33,11.06,249.25,32.16,29.98
3,53.325,53.35,0.025,64.9,64.9,2.79,12.46,6.99,130.45,36.3,24.54
3,53.35,53.375,0.025,36.36,36.36,2.76,10.91,8.88,65.51,49.04,28.39
3,53.375,53.4,0.025,18.81,18.81,1.73,5.93,13.46,33.7,52.36,32.94
3,53.4,53.425,0.025,7.38,7.38,1.13,1.19,3.93,19.65,60.11,37.44
3,53.425,53.45,0.025,24.14,24.14,1.69,2.14,2.75,39.79,72.82,63.13
3,53.45,53.475,0.025,36.54,36.54,2.53,4.11,6.43,62.92,85,72.24
3,53.475,53.5,0.025,58.9,58.9,2.99,7.11,7.1,97.89,96.19,58.47
3,53.5,53.525,0.025,59.58,59.58,2.86,11.26,8.64,103.24,107.21,42.96
3,53.525,53.55,0.025,49.95,49.95,3.03,13.69,5.27,122.15,101.79,39.98
3,53.55,53.575,0.025,88.03,88.03,4.32,17.35,5.19,207.85,66.75,47.54
3,53.575,53.6,0.025,272.73,272.73,8.7,15.39,12.8,408.82,76.18,50.91
3,53.6,53.625,0.025,248.65,248.65,7.65,12.53,11.26,368.13,80.57,42.24
3,53.625,53.65,0.025,35.46,35.46,3.18,8.07,6.18,108.17,85.37,20.13
3,53.65,53.675,0.025,12.11,12.11,1.69,9.86,3.18,32.53,127.39,33.89
3,53.675,53.7,0.025,8.32,8.32,1.71,2.43,1.52,22.31,105.86,39.96
3,53.7,53.725,0.025,35.79,35.79,2.33,4.31,2.39,54.08,72.68,77.71
3,53.725,53.75,0.025,79.99,79.99,4.17,18.67,5.59,140.22,43.84,77.89
3,53.75,53.775,0.025,166.16,166.16,4.34,11.55,9.25,244.22,41.37,53.65
3,53.775,53.8,0.025,78.65,78.65,3.13,9.34,4.36,125.21,44.39,39.43
3,53.8,53.825,0.025,61.98,61.98,3.02,10.53,8.84,90.25,64,40.06
3,53.825,53.85,0.025,35.92,35.92,8.62,5.48,10.06,65.21,73.12,30.07
3,53.85,53.875,0.025,31.42,31.42,2.32,3.83,3.67,61.51,76.03,39.58
3,53.875,53.9,0.025,57.9,57.9,2.78,6.42,3.14,93.17,67.51,67.08
3,53.9,53.925,0.025,108.67,108.67,4.43,12.48,5.53,179.24,53.2,83.32
3,53.925,53.95,0.025,99.14,99.14,3.98,13.33,4.99,148.76,62.27,90.27
3,53.95,53.975,0.025,45.31,45.31,3.26,13.8,5.33,87.73,77.65,56.58
3,53.975,54,0.025,156.98,156.98,9.21,13.59,13.78,223.95,66.74,55.45
3,54,54.025,0.025,91.79,91.79,5.15,9.33,8.96,144.21,56.13,34.38
3,54.025,54.05,0.025,59.27,59.27,2.52,11.93,4.13,99.47,55.78,43.31
3,54.05,54.075,0.025,20.37,20.37,1.62,5.33,3.56,39.55,70.87,39.38
3,54.075,54.1,0.025,32.21,32.21,1.7,3.91,1.95,51.48,59.89,56.26
3,54.1,54.125,0.025,35.27,35.27,2.17,3.9,1.73,59.84,56.68,81.19
3,54.125,54.15,0.025,84.23,84.23,3.59,31.18,3.3,144.62,38.66,164.97
3,54.15,54.175,0.025,185.49,185.49,6.33,18.12,7.12,302.91,30.49,66.37
3,54.175,54.2,0.025,204.99,204.99,6.5,11.33,9.46,315.3,34.94,45.01
3,54.2,54.225,0.025,46.5,46.5,2.62,14.38,3.6,106.73,51.84,43.17
3,54.225,54.25,0.025,35.47,35.47,2.36,11.18,3.72,65.57,57.26,40.61
3,54.25,54.275,0.025,50.47,50.47,2.19,7.61,6.2,77.7,42.19,42.97
3,54.275,54.3,0.025,48.03,48.03,2.01,6.9,2.73,70.03,30.84,44.29
3,54.3,54.325,0.025,20.74,20.74,1.66,2.65,2.96,33.57,30.63,42.04
3,54.325,54.35,0.025,14.41,14.41,2.01,1.09,2.77,25.26,24.13,62.3
3,54.35,54.375,0.025,20.67,20.67,2.2,6.6,3.57,36.52,30.26,79.89
3,54.375,54.4,0.025,147.59,147.59,5.53,29.61,6.4,240.58,17.43,110.16
3,54.4,54.425,0.025,175.83,175.83,7.92,12.94,11.32,289.73,15.39,47.22
3,54.425,54.45,0.025,76.48,76.48,2.97,10,7.07,133.2,25.36,38.12
3,54.45,54.475,0.025,75.9,75.9,2.19,11.07,3.95,111.15,32.79,41.43
3,54.475,54.5,0.025,57.06,57.06,2.24,10.44,4.43,91.57,31.28,40.48
3,54.5,54.525,0.025,65.14,65.14,0,8.95,6.97,110.41,26.3,31.58
3,54.525,54.55,0.025,39.69,39.69,0,5.8,4.2,67.69,31.45,24.96
3,54.55,54.575,0.025,10.46,10.46,0,1.21,2.12,25.25,40.89,20.76
3,54.575,54.6,0.025,25.25,25.25,0,4.82,2.8,43.01,40.57,41.32
3,54.6,54.625,0.025,62.78,62.78,0,27.72,2.93,123.15,30.93,74.71
3,54.625,54.65,0.025,221.54,221.54,6.07,18.67,9.24,346.17,24.16,45.15
3,54.65,54.675,0.025,223.32,223.32,4.95,16.05,11.29,358.68,24.56,34.18
3,54.675,54.7,0.025,89.05,89.05,1.3,11.45,6.57,180.36,21.26,18.52
3,54.7,54.725,0.025,29.1,29.1,0,10.23,2.06,72.32,32.95,17.56
3,54.725,54.75,0.025,28.36,28.36,0,9.8,1.59,44.05,37.35,24.31
3,54.75,54.775,0.025,12.48,12.48,0,4.15,5.74,23.11,34.03,17.85
3,54.775,54.8,0.025,16.43,16.43,0,2.1,1.85,30.8,36.65,20.83
3,54.8,54.825,0.025,13.47,13.47,0,0.94,1.91,24.07,41.41,34.2
3,54.825,54.85,0.025,8.24,8.24,0,0.18,3.74,17.79,50.6,64.69
3,54.85,54.875,0.025,19.42,19.42,0,1.37,3.84,52.73,42.93,80.95
3,54.875,54.9,0.025,73.31,73.31,1.6,8.48,5.29,110.72,44.09,95.34
3,54.9,54.925,0.025,78.04,78.04,1.51,11.97,6.44,126.44,54.2,50.63
3,54.925,54.95,0.025,73.09,73.09,1.13,9.01,6.38,116.98,55.73,30.4
3,54.95,54.975,0.025,72.83,72.83,0.7,9.27,4.16,116.22,53.94,27.09
3,54.975,55,0.025,87.59,87.59,1.46,10.17,5.05,143.66,46.85,28.78
3,55,55.02702703,0.027027027,87.35,87.35,0.64,10.58,7.07,143.09,40.93,27.24
